Order ID,Date,Status,Fulfilment,Sales Channel,Ship Service Level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,Ship City,Ship State,Ship Postal Code,Ship Country,Promotion IDs,B2B,Fulfilled By,Is Valid Order
406-1295094-0857164,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,SET405,SET405-KR-NP-M,Set,M,B09QJ5M6TW,Shipped,1,INR,724.0,Mumbai,Maharashtra,400104.0,IN,,False,,True
404-5899709-4300341,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XS,Western Dress,XS,B099NS55L1,Shipped,1,INR,743.0,Kolkata,West Bengal,700033.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
405-1991800-4996321,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,J0132,J0132-KR-XXXL,kurta,3XL,B08N1CBW4L,Shipped,1,INR,351.0,Hyderabad,Telangana,500049.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
171-4221648-1288319,2022-05-02,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET331,SET331-KR-NP-XL,Set,XL,B09NQ51CH7,Shipped,1,INR,597.0,New Delhi,Delhi,110078.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-B4XD5CKOZFUO6,Amazon PLCC Free-Financing Universal Merchant AAT-WA3O6HTUZGC2M,Amazon PLCC Free-Financing Universal Merchant AAT-CIALTIPNFIG2E,Amazon PLCC Free-Financing Universal Merchant AAT-R24EXPJ2OZUEK,Amazon PLCC Free-Financing Universal Merchant AAT-A6EVSKTLHUNI4,Amazon PLCC Free-Financing Universal Merchant AAT-56V5XGGAEKQWC,Amazon PLCC Free-Financing Universal Merchant AAT-V35YNZJGNRNUQ,Amazon PLCC Free-Financing Universal Merchant AAT-JKICCRTK4FJLC,Amazon PLCC Free-Financing Universal Merchant AAT-IW7FKCNMUEENG,Amazon PLCC Free-Financing Universal Merchant AAT-GGYFSBBAGFEHC,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
171-6989684-6693169,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE3363,JNE3363-KR-1032-L,kurta,L,B07T3ZRHR8,Shipped,1,INR,376.0,Chidambaram,Tamil Nadu,608001.0,IN,,False,,True
402-7376959-3689912,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE2305,JNE2305-KR-533-M,kurta,M,B07GRSF1FC,Shipped,1,INR,357.0,Loni,Uttar Pradesh,201102.0,IN,,False,,True
408-5335210-1237100,2022-05-02,Shipped,Amazon,Amazon.in,Standard,SET400,SET400-KR-NP-XL,Set,XL,B09W64MGVN,Shipped,1,INR,0.0,"Poyenge, Panvel, New Mumbai",Maharashtra,410221.0,IN,,False,,True
402-3532780-1672343,2022-05-02,Cancelled,Amazon,Amazon.in,Expedited,JNE3522,JNE3522-KR-L,kurta,L,B08W8NPXMS,Unshipped,1,INR,342.0,Vijayawada,Andhra Pradesh,520012.0,IN,,False,,False
405-9640068-9813967,2022-05-02,Cancelled,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-XXXL,kurta,3XL,B08RP4JJPD,,0,INR,335.24,Bengaluru,Karnataka,560073.0,IN,,False,Easy Ship,False
406-5585068-3312337,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XXL,kurta,XXL,B077MF72BK,Shipped,1,INR,353.0,Delhi,Delhi,110095.0,IN,,False,,True
171-0448468-0750724,2022-05-02,Cancelled,Merchant,Amazon.in,Standard,JNE3567,JNE3567-KR-M,kurta,M,B08KRXV1QR,,0,,,Chennai,Tamil Nadu,600011.0,IN,,False,Easy Ship,False
405-6174191-7446710,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE3609,JNE3609-KR-XXXL,kurta,3XL,B08W2R1L7V,Shipped,1,INR,568.0,Chennai,Tamil Nadu,600095.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
402-0773657-9112318,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE1906,JNE1906-KR-031-S,kurta,S,B06Y5CCJ89,Shipped,1,INR,357.0,Bangalore,Karnataka,560094.0,IN,,False,,True
171-5358835-3169901,2022-05-02,Cancelled,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XL,kurta,XL,B08BF4PWCT,Cancelled,0,,,Thorapadi,Tamil Nadu,607108.0,IN,,False,,False
408-0187548-9133958,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE3836,JNE3836-KR-XXL,kurta,XXL,B09RKB4VDD,Shipped,1,INR,635.0,Dapoli Camp,Maharashtra,415712.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-6488349-9495538,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,SET145,SET145-KR-NP-XS,Set,XS,B0822VTWZS,Shipped,1,INR,715.0,Navi Mumbai,Maharashtra,400708.0,IN,,False,,True
406-3686141-1898758,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0284,J0284-SKD-L,Set,L,B08QGKKPJ4,Shipped,1,INR,1237.0,Jaipur,Rajasthan,302022.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
408-8109955-2568335,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,SET265,SET265-KR-NP-M,Set,M,B0983DBK44,Shipped,1,INR,835.0,Bakshi Ka Talab,Uttar Pradesh,226201.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
171-6539565-5463561,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XXL,Western Dress,XXL,B09SDXSQ33,Shipped,1,INR,724.0,Pune,Maharashtra,411017.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-B4XD5CKOZFUO6,Amazon PLCC Free-Financing Universal Merchant AAT-WA3O6HTUZGC2M,Amazon PLCC Free-Financing Universal Merchant AAT-W3JULHH3DUCAC,Amazon PLCC Free-Financing Universal Merchant AAT-R24EXPJ2OZUEK,Amazon PLCC Free-Financing Universal Merchant AAT-A6EVSKTLHUNI4,Amazon PLCC Free-Financing Universal Merchant AAT-56V5XGGAEKQWC,Amazon PLCC Free-Financing Universal Merchant AAT-V35YNZJGNRNUQ,Amazon PLCC Free-Financing Universal Merchant AAT-JKICCRTK4FJLC,Amazon PLCC Free-Financing Universal Merchant AAT-IW7FKCNMUEENG,Amazon PLCC Free-Financing Universal Merchant AAT-GGYFSBBAGFEHC,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
171-3721890-4662757,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-S,kurta,S,B081WX4G4Q,Shipped,1,INR,399.0,Anantapur,Andhra Pradesh,515001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
405-4744232-3077936,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-M,kurta,M,B082W84Q2J,Shipped,1,INR,435.0,Suryapet,Telangana,508213.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
406-7430938-0713140,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XXL,kurta,XXL,B08WQ1W4JV,Shipped,1,INR,442.0,Vidisha,Madhya Pradesh,464001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
407-9909404-1609111,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-XXL,Set,XXL,B08W8KNCDH,Shipped,1,INR,599.0,Bengaluru,Karnataka,560066.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
407-7653554-4065129,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1,INR,788.0,Navi Mumbai,Maharashtra,410209.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-2179436-0645915,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,SET098,SET098-KR-PP-L,Set,L,B07X3M5KLQ,Shipped,1,INR,696.0,New Delhi,Delhi,110092.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
408-8331798-8326768,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3549,JNE3549-KR-XXL,kurta,XXL,B08MXBV2WG,Shipped,1,INR,329.0,Hyderabad,Telangana,500004.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
405-9602119-2887552,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3453,JNE3453-KR-S,kurta,S,B085HMWJ4R,Shipped,1,INR,497.0,Hyderabad,Telangana,500097.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
408-1108190-9291521,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,J0252,J0252-SKD-XXXL,Set,3XL,B09KXTLMBS,Shipped,1,INR,939.0,Meerut,Uttar Pradesh,250001.0,IN,,False,,True
405-9346850-0681958,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,MEN5026,MEN5026-KR-M,kurta,M,B08YZ3NKT8,Shipped,1,INR,499.0,Karimganj,Assam,788710.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-1216236-4601107,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0243,J0243-DR-L,Ethnic Dress,L,B0926RSGCQ,Shipped,1,INR,999.0,Coimbatore,Tamil Nadu,641046.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
406-2064749-7081902,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-M,kurta,M,B081WVMMCY,Shipped,1,INR,399.0,Guwahati,Assam,781036.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
406-8894904-8488360,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,JNE3613,JNE3613-KR-XL,kurta,XL,B08XVKMPHJ,Shipped,1,INR,399.0,Bengaluru,Karnataka,560091.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
403-0432079-1009157,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-XXL,kurta,XXL,B091Q9J9QL,Shipped,1,INR,375.0,Pune,Maharashtra,411058.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-5181586-6141135,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP  -M,Set,M,B09RKD6KWL,Shipped,1,INR,1115.0,Kota,Rajasthan,324009.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
402-9765450-1019563,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET393,SET393-KR-NP-XL,Set,XL,B09QJ52STD,Shipped,1,INR,969.0,Ghaziabad,Uttar Pradesh,201014.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
402-8085045-4713921,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,JNE3631,JNE3631-DR-XS,Western Dress,XS,B098331LD4,Shipped,1,INR,524.0,Kolkata,West Bengal,700122.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
402-5630392-9222751,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XS,kurta,XS,B082W872VQ,Shipped,1,INR,376.0,Delhi,Delhi,110010.0,IN,,False,,True
406-2535733-6824357,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-M,kurta,M,B09K3Y42F5,Cancelled,0,,,Dehradun,Uttarakhand,248001.0,IN,,False,,False
407-6665326-5021917,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-S,kurta,S,B082W7DFR9,Shipped,1,INR,376.0,Haripal,West Bengal,712405.0,IN,,False,,True
408-9771836-8574764,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XL,Set,XL,B09KXWW582,Shipped,1,INR,626.0,Mumbai,Maharashtra,400054.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
402-8210804-1018763,2022-05-03,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE2265,JNE2265-KR-501-XL,kurta,XL,B07HWRCWF8,Shipped,1,INR,329.0,Secunderabad,Telangana,500011.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
403-4078663-5806709,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,JNE3376,JNE3376-KR-XL,kurta,XL,B082W7W7W3,Shipped,1,INR,432.0,Bengaluru,Karnataka,560011.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
408-6351484-6207545,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,SET266,SET266-KR-NP-M,Set,M,B09BQLP9G2,Cancelled,0,,,Jaunpur,Uttar Pradesh,222001.0,IN,,False,,False
406-8994901-5067533,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,SET187,SET187-KR-DH-XL,Set,XL,B08B415N6S,Shipped,1,INR,599.0,Ramagundam,Telangana,505209.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
171-2651954-6287562,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,MEN5029,MEN5029-KR-XL,kurta,XL,B08YZ2JMRN,Shipped,1,INR,475.0,Madhurawada,Andhra Pradesh,530048.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
406-5939141-2817106,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XL,Set,XL,B09NQ4QS13,Shipped,1,INR,597.0,Chandigarh,Chandigarh,160030.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
408-6804424-1498744,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,JNE3837,JNE3837-KR-XXXL,kurta,3XL,B09RKC564X,Shipped,1,INR,635.0,Hyderabad,Telangana,500034.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
405-1822460-3397914,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET285,SET285-KR-SHA-L,Set,L,B099NJML8Z,Shipped,1,INR,499.0,Mumbai,Maharashtra,400018.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
403-5388721-1456321,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XL,kurta,XL,B082W8BXW1,Shipped,1,INR,376.0,Bengaluru,Karnataka,560076.0,IN,,False,,True
405-7490639-3846744,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,NW031,NW031-TP-PJ-XS,Set,XS,B0928XLFKD,Shipped,1,INR,599.0,New Delhi,Delhi,110005.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
406-7332884-7348364,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-S,Set,S,B08W9PN5YX,Unshipped,1,INR,563.0,Coimbatore,Tamil Nadu,641028.0,IN,,False,,False
402-8599001-2685104,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-XXL,Set,XXL,B09RP8WY5J,Cancelled,0,,,Ghaziabad,Uttar Pradesh,201016.0,IN,,False,,False
405-6252926-3593900,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XL,Set,XL,B08XQBF1G4,Shipped,1,INR,788.0,Pirangut,Maharashtra,412115.0,IN,,False,,True
406-3971694-6348314,2022-05-04,Shipped,Amazon,Amazon.in,Expedited,JNE3291,JNE3291-KR-XXL,kurta,XXL,B07R41RZV7,Shipped,1,INR,442.0,Chennai,Tamil Nadu,600125.0,IN,,False,,True
